,modified_label,likeNum,commentNum,contentsNum,totalVisits,totalNeighbor,img_count,hashtag_counts,text_sentence_counts,title_length,title_word_counts,text_length,text_word_counts,average_visits
637,1,5,2,400,139138,1283,12,18,44,32,6,918,173,347.845
638,1,4,1,364,556416,112,25,2,68,15,4,2211,501,1528.6153846153843
639,1,7,0,736,282944,2028,17,3,79,51,11,2525,543,384.4347826086956
640,1,1,0,86,8335,64,9,2,51,27,6,1483,346,96.9186046511628
641,1,3,1,400,139138,1283,14,20,54,24,6,1111,217,347.845
642,1,15,0,144,146290,335,30,1,126,39,10,2277,510,1015.9027777777778
643,1,56,22,1257,5253440,4558,46,12,120,26,6,2502,571,4179.347653142402
644,1,43,33,1329,3742672,5630,42,13,259,24,5,4222,966,2816.1565086531227
645,1,45,6,3746,256753,3602,25,2,93,20,5,2851,696,68.54057661505605
646,1,9,0,5288,38240543,3511,22,3,88,24,7,2471,545,7231.570158850227
647,1,32,17,728,2654831,3415,38,17,120,42,10,2761,615,3646.745879120879
648,1,4,2,362,367677,81,25,2,73,17,5,2294,513,1015.682320441989
649,1,9,2,852,549014,967,24,4,122,24,3,2847,649,644.3826291079812
650,1,4,0,164,47747,357,25,2,118,15,4,2828,658,291.140243902439
651,1,3,0,575,302044,172,12,7,77,24,6,1338,305,525.2939130434783
652,1,323,9,1793,671650,5014,24,17,171,25,5,2575,530,374.595649749024
653,1,8,4,895,291769,723,25,2,124,25,5,2531,602,325.9988826815642
654,1,4,1,1441,353395,182,25,2,67,16,4,2598,639,245.24288688410823
655,1,4,0,777,199084,246,15,1,40,28,6,1780,408,256.22136422136424
656,1,6,1,798,315988,699,23,1,100,24,5,1844,439,395.9749373433584
657,1,26,6,645,2946014,4823,30,19,133,30,9,2444,590,4567.463565891473
658,1,2,0,614,548469,169,25,3,82,27,9,2855,666,893.271986970684
659,1,0,0,121,29592,90,18,8,75,26,3,1284,308,244.56198347107437
660,1,6,2,1979,659766,1216,25,2,67,17,5,2290,527,333.3835270338555
661,1,61,5,417,355130,267,25,3,63,32,7,1941,393,851.6306954436451
662,1,38,9,2409,2023547,4770,24,2,62,11,3,2191,485,839.994603569946
663,1,30,20,159,53227,1133,12,8,125,32,8,2191,578,334.76100628930817
664,1,17,5,1846,4890893,3566,13,8,20,35,9,1583,382,2649.454496208017
665,1,3,3,1783,4760545,5638,25,3,111,20,6,2736,646,2669.9635445877734
666,1,44,16,3203,23656863,10581,35,12,203,32,8,2965,691,7385.8454573837025
667,1,7,3,1350,481223,1520,25,2,43,11,3,2784,683,356.4614814814815
668,1,1,0,685,714407,728,22,5,39,35,7,2307,473,1042.9299270072993
669,1,3,0,808,1506185,894,31,12,80,37,9,2066,478,1864.0903465346537
670,1,6,1,391,2380465,1648,22,6,192,28,6,3337,779,6088.145780051151
671,1,28,8,635,501970,1200,23,3,72,26,7,2215,508,790.503937007874
672,1,10,10,943,566532,177,17,7,47,31,5,1880,447,600.7762460233298
673,1,31,7,1895,5304654,6974,43,6,237,26,7,3503,870,2799.2897097625328
674,1,17,9,1228,1299519,929,20,3,139,23,7,3000,722,1058.2402280130293
675,1,56,22,539,371430,4044,24,3,91,20,7,3046,680,689.1094619666048
676,1,24,9,379,203125,5314,18,3,134,28,7,2703,593,535.9498680738786
677,1,7,0,499,483638,604,15,2,115,20,5,2307,526,969.2144288577156
678,1,4,2,211,335830,281,30,10,204,34,6,2919,703,1591.6113744075828
679,1,30,6,5049,20656936,13633,33,7,129,34,8,2339,517,4091.292533174886
680,1,8,4,1241,3068757,953,26,30,55,35,10,1740,428,2472.8098307816276
681,1,30,21,1355,239592,3728,15,24,83,25,6,2907,677,176.82066420664208
682,1,6,0,753,770307,1712,23,2,64,20,4,3043,694,1022.98406374502
683,1,5,1,278,90563,1444,16,6,56,24,5,1764,448,325.7661870503597
684,1,44,8,369,189381,1002,15,3,75,32,6,2531,561,513.2276422764228
685,1,6,1,799,315988,699,24,2,100,21,6,2209,514,395.4793491864831
686,1,4,3,2623,1719771,2837,19,15,43,31,7,1484,327,655.6504003049943
687,1,1,0,1055,318929,499,10,1,48,31,7,1781,425,302.30236966824646
688,1,38,4,1020,359251,4638,25,2,62,24,6,2918,691,352.206862745098
689,1,3,2,687,714412,728,20,3,35,32,9,2114,494,1039.901018922853
690,1,16,15,651,347653,793,24,5,139,26,6,2920,672,534.0291858678955
691,1,1,2,850,482664,94,25,1,120,26,6,2205,537,567.84
692,1,33,10,634,501967,1200,20,2,182,28,7,2878,702,791.7460567823343
693,1,9,2,487,145843,1398,18,3,63,32,7,1977,440,299.4722792607803
694,1,5,1,1545,214382,852,25,1,37,27,6,1383,299,138.75857605177993
695,1,7,2,527,842712,384,25,2,66,31,9,2550,567,1599.0740037950663
696,1,61,10,5556,28583321,19812,22,5,37,27,8,2176,503,5144.586213102952
697,1,7,2,134,37862,213,6,8,34,19,5,908,211,282.55223880597015
698,1,11,7,164,439080,140,22,3,73,20,6,1877,429,2677.317073170732
699,1,22,5,932,1740672,4275,33,5,167,21,6,2244,545,1867.6738197424893
700,1,0,0,173,15421,118,22,1,42,22,4,1611,359,89.13872832369943
701,1,10,7,3506,3350477,149,24,2,161,27,7,2582,567,955.6409013120364
702,1,6,2,614,548467,169,30,10,215,34,7,2842,676,893.2687296416938
703,1,35,8,279,586566,530,29,3,47,35,7,3153,740,2102.3870967741937
704,1,6,1,2095,1468255,1546,17,13,44,36,8,2264,516,700.8377088305489
705,1,21,10,1286,2692935,5959,30,10,108,35,7,2107,456,2094.0396578538102
706,1,0,1,1654,1050194,201,24,2,61,19,5,1945,465,634.9419588875453
707,1,48,18,546,1129447,3239,26,8,66,26,7,2058,494,2068.584249084249
708,1,59,63,148,119482,1375,17,3,66,33,7,2085,451,807.3108108108108
709,1,35,11,545,447426,1909,25,1,67,26,7,2097,458,820.965137614679
710,1,17,4,623,274289,844,10,16,101,48,9,2269,553,440.27126805778494
711,1,11,3,730,984496,1125,25,3,69,18,5,2505,581,1348.6246575342466
712,1,0,1,1362,455038,137,26,2,114,17,5,2060,482,334.0954478707783
713,1,7,1,386,197482,563,23,9,158,27,6,3051,727,511.61139896373055
714,1,7,1,375,48503,260,8,9,39,30,8,1461,322,129.34133333333332
715,1,19,18,521,401595,980,25,1,104,19,4,3170,709,770.8157389635317
716,1,17,11,625,1305022,1341,40,2,185,31,8,2893,704,2088.0352
717,1,10,3,130,1530,385,7,3,18,30,6,797,183,11.76923076923077
718,1,7,2,799,315991,699,22,2,103,19,6,2294,533,395.4831038798498
719,1,7,3,531,267854,167,25,5,169,18,5,3127,721,504.4331450094162
720,1,2,1,1293,801934,418,27,2,144,18,5,3830,956,620.2119102861562
721,1,4,0,618,2328481,553,39,1,183,22,7,3376,808,3767.76860841424
722,1,11,1,784,242041,807,30,9,184,44,9,2830,709,308.72576530612247
723,1,26,1,1304,2615183,7456,25,2,64,28,6,2637,596,2005.508435582822
724,1,5,1,683,1139680,4507,21,4,74,43,11,2259,521,1668.6383601756954
725,1,0,0,442,62907,112,10,3,50,30,5,2128,468,142.3235294117647
726,1,0,10,390,347226,1302,22,5,57,18,5,1731,399,890.3230769230769
727,1,8,1,851,549012,964,22,2,87,26,6,2035,461,645.1374853113983
728,1,15,8,594,693420,794,24,11,93,24,8,3055,689,1167.3737373737374
729,1,2,1,311,9497,66,10,30,49,33,6,1926,365,30.536977491961416
730,1,0,0,493,236423,42,23,2,96,19,5,2233,515,479.55983772819474
731,1,9,1,2611,439421,1381,27,4,109,29,8,2096,463,168.29605515128304
732,1,16,5,1391,2815969,3686,28,3,117,36,11,2027,517,2024.4205607476636
733,1,4,1,444,113843,49,18,23,124,26,7,2018,436,256.40315315315314
734,1,7,2,1637,741023,1162,8,5,12,24,6,1146,252,452.6713500305437
735,1,3,5,1095,818578,1245,31,5,151,41,9,2787,671,747.5598173515982
736,1,29,0,4161,4949591,6491,30,2,49,24,5,2823,639,1189.5195866378274
737,1,0,1,494,236432,42,27,2,116,21,5,2103,502,478.6072874493927
738,1,12,0,520,848929,1222,52,6,155,49,11,3607,819,1632.555769230769
739,1,34,6,3373,13506555,20360,37,6,164,26,7,3313,790,4004.315149718352
740,1,14,2,481,156530,1020,27,2,95,15,4,3029,691,325.4261954261954
741,1,9,7,549,468748,275,26,2,50,24,6,1971,440,853.8214936247723
742,1,25,1,394,902162,1516,7,13,59,33,7,1726,398,2289.751269035533
743,1,2,2,719,702090,205,23,5,52,19,5,2888,722,976.481223922114
744,1,6,0,1441,353396,182,25,2,47,24,6,1945,442,245.24358084663427
745,1,11,1,66,10354,284,7,9,82,43,7,1515,292,156.87878787878788
746,1,1,2,390,265171,72,25,2,64,31,7,2514,555,679.925641025641
747,1,8,11,2096,3736883,1804,23,2,51,34,8,1976,445,1782.8640267175572
748,1,1,1,188,170900,46,24,2,164,21,6,2914,695,909.0425531914892
749,1,20,17,784,242040,807,30,11,144,36,7,2320,563,308.7244897959184
750,1,2,1,373,69813,371,14,6,34,31,8,865,199,187.1662198391421
751,1,0,2,837,653398,141,12,4,37,22,6,691,155,780.6427718040621
752,1,5,1,173,108443,348,13,6,42,26,7,865,210,626.8381502890173
753,1,41,6,470,256504,1441,40,12,137,51,10,2721,596,545.7531914893617
754,1,14,4,279,586567,530,32,3,128,45,8,2281,524,2102.390681003584
755,1,1,1,362,367677,81,25,2,68,30,8,2416,537,1015.682320441989
756,1,18,3,449,631881,1806,24,2,145,34,8,2241,516,1407.3073496659242
757,1,116,61,725,1692872,6325,25,2,72,17,4,2453,528,2334.9958620689654
758,1,15,6,550,631407,1516,30,10,161,37,9,3124,739,1148.0127272727273
759,1,29,14,4086,13187441,7107,27,1,167,31,8,2367,520,3227.469652471855
760,1,230,25,638,64244,5391,23,13,102,28,5,1911,450,100.69592476489028
761,1,116,53,272,163645,3473,47,8,118,37,11,2234,517,601.6360294117648
762,1,6,2,850,482655,94,26,1,105,26,6,2243,533,567.8294117647059
763,1,22,2,1960,748227,4874,18,14,64,32,7,1367,327,381.7484693877551
764,1,8,0,1016,456774,799,20,3,74,29,7,2369,536,449.5807086614173
765,1,1,2,837,653400,141,10,10,38,26,7,688,151,780.6451612903226
766,1,3,0,181,71390,544,24,9,64,20,5,2945,638,394.4198895027624
767,1,11,1,224,48688,428,17,13,42,42,9,844,188,217.3571428571429
768,1,22,3,449,631880,1806,25,2,171,14,3,3140,721,1407.305122494432
769,1,66,24,545,447426,1909,25,2,66,14,4,2241,500,820.965137614679
770,1,61,4,253,46108,1192,18,13,135,23,5,1422,318,182.24505928853756
771,1,8,3,1898,767829,1507,15,3,116,39,8,2177,499,404.5463645943098
772,1,5,3,851,515785,198,30,13,187,20,5,3584,880,606.0928319623972
773,1,53,18,253,543309,1703,25,2,63,13,4,2228,477,2147.4664031620555
774,1,6,0,628,230315,246,17,2,83,30,8,2691,642,366.7436305732484
775,1,5,2,512,289455,371,20,6,125,36,7,2728,604,565.341796875
776,1,15,4,1602,1191795,3519,45,26,71,38,7,3310,733,743.941947565543
777,1,21,15,1236,676098,380,24,2,151,17,4,2864,628,547.004854368932
778,1,27,1,709,446976,2600,10,5,59,17,4,1351,273,630.4315937940762
779,1,33,30,499,2667753,1022,26,1,95,17,5,2693,575,5346.198396793588
780,1,30,4,369,189381,1002,15,2,62,29,8,1954,458,513.2276422764228
781,1,8,6,1097,818588,1245,30,1,211,39,9,2952,747,746.2060164083865
782,1,349,15,160,33780,2179,14,20,81,26,7,1476,323,211.125
783,1,307,15,1793,671650,5014,25,10,152,27,4,2332,464,374.595649749024
784,1,12,11,903,255764,1259,32,11,181,42,12,3201,774,283.23809523809524
785,1,9,0,334,37655,821,12,4,69,35,8,1631,383,112.73952095808384
786,1,4,5,1286,1412112,2352,26,8,66,29,8,1796,401,1098.0653188180404
787,1,269,13,493,117183,2105,20,10,65,26,4,1339,302,237.69371196754565
788,1,6,4,1563,719660,696,20,1,44,29,6,1698,399,460.4350607805502
789,1,3,0,3505,3350436,149,15,2,99,29,7,1659,390,955.9018544935806
790,1,3,1,362,367679,81,25,5,72,15,4,2498,552,1015.6878453038674
791,1,7,6,595,2889478,1975,25,2,67,28,7,2252,500,4856.2655462184875
792,1,3,0,526,318304,465,24,2,41,20,5,2290,524,605.1406844106464
793,1,7,6,875,125165,1597,24,3,62,38,6,2228,512,143.0457142857143
794,1,8,2,548,631395,1516,30,6,158,39,9,2939,716,1152.1806569343066
795,1,3,1,1368,455076,137,25,1,122,21,6,2131,518,332.6578947368421
796,1,12,0,123,55965,954,8,23,85,37,9,2168,477,455.0
797,1,3,1,348,92463,669,6,10,57,22,5,947,224,265.69827586206895
798,1,3,0,914,499288,240,7,3,103,15,4,1987,471,546.2669584245076
799,1,2,2,427,95565,1294,24,2,66,17,4,2892,643,223.8056206088993
800,1,37,8,5151,14957246,18092,26,9,144,25,7,2301,554,2903.755775577558
801,1,85,47,259,94083,3180,69,30,142,18,4,4001,913,363.25482625482624
802,1,18,4,449,631880,1806,25,2,166,15,4,2942,665,1407.305122494432
803,1,4,0,164,47747,357,16,5,107,45,10,2103,445,291.140243902439
804,1,10,2,135,51357,141,8,7,55,22,7,1502,362,380.4222222222222
805,1,1,0,1654,1050194,201,24,2,64,20,6,2285,523,634.9419588875453
806,1,103,113,2091,6140155,7375,40,4,52,23,6,2663,576,2936.4681970349116
807,1,1,0,573,302044,172,9,4,54,21,6,887,212,527.1273996509599
808,1,272,16,409,94245,5194,17,6,61,34,7,1775,376,230.4278728606357
809,1,18,5,1446,981352,2469,26,3,139,24,6,2943,694,678.6666666666666
810,1,9,5,539,269383,935,27,2,59,28,8,2582,610,499.7829313543599
811,1,5,1,208,79289,122,22,2,68,33,10,2113,471,381.19711538461536
812,1,14,18,3897,8491842,7146,87,11,139,48,10,6802,1647,2179.071593533487
813,1,7,5,112,3019,409,5,5,16,38,10,795,176,26.955357142857142
814,1,3,2,1067,1137129,597,57,8,171,29,6,2478,555,1065.7253983130272
815,1,26,9,413,281925,1287,30,2,193,29,8,3025,689,682.6271186440678
816,1,8,3,1193,535011,840,15,12,119,31,8,2011,439,448.45850796311817
817,1,2,4,1654,1050199,201,25,2,72,15,4,2197,514,634.9449818621523
818,1,42,31,1030,1479990,3920,20,2,151,21,6,2674,596,1436.883495145631
819,1,3,0,928,177327,83,27,2,147,21,5,2686,642,191.08512931034485
820,1,13,2,198,206300,365,21,2,79,29,9,2297,537,1041.919191919192
821,1,10,4,702,513953,1137,19,3,64,34,8,2811,641,732.1267806267806
822,1,1,1,494,236426,42,24,2,104,15,4,1949,474,478.5951417004048
823,1,2,4,1362,455034,137,25,2,128,18,4,2405,562,334.09251101321587
824,1,5,2,211,335829,281,30,7,154,38,8,2761,681,1591.60663507109
825,1,3,0,850,482655,94,26,2,126,22,6,2290,554,567.8294117647059
826,1,8,3,309,585430,901,25,3,75,30,9,2020,451,1894.5954692556631
827,1,5,2,433,172390,355,15,3,59,42,8,2309,501,398.1293302540416
828,1,46,0,173,108449,348,12,1,71,27,6,1065,257,626.8728323699422
829,1,2,0,386,841334,538,12,6,74,27,6,1192,266,2179.621761658031
830,1,34,3,634,501968,1200,24,6,65,43,9,2302,549,791.7476340694006
831,1,7,2,430,790462,624,28,10,53,32,9,2822,643,1838.2837209302324
832,1,9,0,483,74418,183,20,2,32,24,6,2206,515,154.07453416149067
833,1,43,1,334,138292,3548,20,3,50,34,9,1758,392,414.0479041916168
834,1,0,0,217,9816,2,10,2,56,19,5,1239,289,45.235023041474655
835,1,4,2,1236,676095,380,26,1,116,15,4,2534,564,547.002427184466
836,1,1,0,413,2064619,1966,37,3,67,18,1,1026,195,4999.077481840193
837,1,12,3,436,63969,440,11,5,68,22,6,1224,280,146.7178899082569
838,1,41,10,325,381098,2361,16,5,175,32,7,2770,672,1172.6092307692309
839,1,46,2,318,144871,1206,17,3,138,37,6,2952,617,455.5691823899371
840,1,1,1,850,482657,94,25,2,118,17,5,2471,590,567.8317647058824
841,1,24,6,391,474177,516,29,5,70,13,4,2408,517,1212.7289002557543
842,1,7,1,1783,4760544,5638,25,2,104,19,5,2413,571,2669.9629837352777
843,1,6,4,1563,719656,696,11,1,36,30,6,1592,366,460.43250159948815
844,1,7,2,852,549017,967,18,2,102,15,4,1866,459,644.3861502347418
845,1,11,1,1015,456768,799,16,3,74,39,8,2595,601,450.0177339901478
846,1,21,9,3324,12149392,6470,28,4,154,26,7,3019,790,3655.05174488568
847,1,8,1,292,33423,324,17,10,119,33,9,2399,524,114.46232876712328
848,1,7,2,1545,214379,852,12,1,31,35,7,1669,373,138.75663430420713
849,1,7,2,1101,818596,1246,30,1,155,42,10,2953,683,743.5022706630336
850,1,43,19,1238,985354,2821,16,12,45,29,6,1567,352,795.9240710823909
851,1,103,19,3172,32182520,21727,32,3,169,14,4,2783,636,10145.813366960909
852,1,5,5,475,364114,600,17,2,81,30,6,2914,659,766.5557894736842
853,1,2,1,338,662278,119,15,3,82,40,10,2706,636,1959.4023668639056
854,1,0,7,390,347231,1302,27,2,47,21,5,2700,628,890.3358974358974
855,1,70,45,1003,3006664,5790,40,6,240,33,9,2986,715,2997.670987038883
856,1,2,0,850,482659,94,24,2,113,16,5,2303,546,567.8341176470589
857,1,5,2,719,702091,205,18,12,177,25,5,2885,684,976.4826147426982
858,1,4,0,415,113728,188,16,3,62,36,7,1972,423,274.0433734939759
859,1,41,1,498,190823,164,19,1,28,30,7,1454,338,383.1787148594378
860,1,15,3,312,23573,519,25,5,138,24,6,2429,576,75.55448717948718
861,1,1,0,1654,1050194,201,23,2,65,27,7,2050,481,634.9419588875453
862,1,8,1,205,120665,366,22,5,93,43,9,3234,729,588.609756097561
863,1,1,1,1368,455070,137,28,2,110,22,6,2668,631,332.6535087719298
864,1,9,0,330,105213,2131,15,18,110,45,11,2509,573,318.8272727272727
865,1,0,1,837,653400,141,11,4,41,29,8,719,166,780.6451612903226
866,1,6,2,4177,11699658,2717,50,12,210,25,7,4720,1064,2800.971510653579
867,1,1,0,273,41035,363,11,3,29,27,6,1507,365,150.3113553113553
868,1,3,2,310,226630,650,31,2,92,23,7,2698,602,731.0645161290323
869,1,4,0,849,482651,94,22,2,100,17,5,1974,473,568.4935217903416
870,0,4,4,455,330376,430,7,8,48,53,10,722,151,726.1010989010989
871,1,14,3,549,138273,592,12,12,48,46,12,1004,227,251.86338797814207
872,1,4,1,1246,246606,522,16,3,46,33,7,1342,311,197.91813804173356
873,1,8,4,287,128412,660,31,10,203,40,9,3123,718,447.42857142857144
874,1,14,2,1015,456768,799,24,3,101,41,11,2907,662,450.0177339901478
875,1,9,0,849,482651,94,23,2,101,20,5,1815,429,568.4935217903416
876,1,12,6,5213,33933262,8637,23,12,108,29,7,2974,689,6509.353922885095
877,1,18,8,1064,1074170,1715,10,3,61,23,6,1447,347,1009.5582706766916
878,1,8,2,211,335830,281,20,4,88,31,5,2198,488,1591.6113744075828
879,1,2,2,914,499275,240,23,2,184,16,5,2880,676,546.2527352297593
880,1,9,2,164,439080,140,25,4,95,26,8,2170,488,2677.317073170732
881,1,7,4,180,6411,466,8,2,22,26,5,965,235,35.61666666666667
882,1,47,31,5189,19589926,19037,30,5,139,31,8,2318,528,3775.27962998651
883,1,6,4,256,1202648,746,26,2,122,21,5,2753,688,4697.84375
884,1,9,3,843,482639,94,24,2,112,18,5,2548,611,572.5255041518386
885,1,7,2,4138,1242184,2241,25,2,116,22,6,2007,443,300.1894635089415
886,1,73,17,1785,9308404,15258,35,13,81,34,8,4478,1039,5214.792156862745
887,1,1,1,216,298947,44,25,2,76,18,5,3027,762,1384.013888888889
888,1,2,0,1368,455068,137,25,2,123,14,4,2308,549,332.65204678362574
889,1,10,1,427,176494,3144,21,4,77,17,4,2783,669,413.3348946135831
890,1,51,28,301,116555,1509,17,3,82,33,5,2738,590,387.22591362126246
891,1,28,24,2985,38231717,13356,40,15,173,43,8,3668,880,12807.94539363484
892,1,26,8,1245,2536241,4139,53,15,165,38,7,2683,613,2037.1413654618475
893,1,5,0,799,315989,699,24,2,160,16,5,2883,653,395.48060075093866
894,1,10,1,991,299899,3634,11,2,42,26,6,746,156,302.6226034308779
895,1,7,0,282,221101,316,14,4,55,24,4,1842,396,784.0460992907801
896,1,8,2,487,226985,957,22,3,96,34,7,2935,678,466.088295687885
897,1,7,4,87,98352,182,25,4,66,13,4,2052,472,1130.4827586206898
898,1,2,1,685,714407,728,26,2,42,17,4,2618,583,1042.9299270072993
899,1,9,1,373,104698,524,20,5,81,23,6,2767,588,280.6916890080429
900,1,22,29,1840,1391041,1776,18,9,87,25,7,1362,325,756.0005434782609
901,1,26,15,3325,12149406,6470,45,6,170,38,11,3459,889,3653.956691729323
902,1,29,0,351,35727,3,31,3,133,17,3,2864,701,101.78632478632478
903,1,53,19,1170,485199,4591,25,2,124,22,5,2975,700,414.7
904,1,5,0,426,115584,206,10,3,49,36,7,2149,480,271.32394366197184
905,1,5,1,727,227233,248,37,2,88,33,9,2640,607,312.5625859697387
906,1,6,0,285,29081,179,7,7,59,13,3,969,224,102.03859649122808
907,1,6,0,470,83876,527,17,4,56,12,2,1266,272,178.4595744680851
908,1,3,0,1365,576084,327,26,3,65,35,10,2256,513,422.0395604395604
909,1,30,15,897,911142,4486,18,3,145,31,6,2714,612,1015.7658862876254
910,1,2,0,235,9689,110,8,8,55,20,4,1007,232,41.229787234042554
911,1,14,2,449,631880,1806,25,2,136,18,5,2191,498,1407.305122494432
912,1,19,3,1814,1410883,3307,27,2,43,20,6,2584,578,777.7745314222713
913,1,5,1,1161,1822232,1688,17,6,125,19,3,2719,596,1569.5366063738156
914,1,5,1,687,714408,728,33,2,51,22,6,3485,825,1039.8951965065503
915,1,0,1,1364,455061,137,26,2,120,22,5,2183,509,333.6224340175953
916,1,5,5,386,197484,563,25,2,93,13,3,2560,590,511.6165803108808
917,1,5,2,1441,353396,182,26,4,83,26,8,2599,600,245.24358084663427
918,1,15,4,136,2512,493,5,5,18,40,9,838,188,18.470588235294116
919,1,0,1,955,15605042,4810,30,6,71,28,7,2939,721,16340.358115183246
920,1,20,5,784,1692941,3019,30,9,186,38,8,2773,661,2159.3635204081634
921,1,10,11,2060,2027420,1187,51,10,265,36,10,3666,778,984.1844660194176
922,1,506,32,1728,6568758,16759,35,8,170,47,12,3123,699,3801.3645833333335
923,1,7,0,404,90860,886,20,8,73,22,6,2680,631,224.9009900990099
924,1,0,1,246,2073316,77,5,5,78,19,4,1313,327,8428.113821138211
925,1,1,1,2383,2871894,753,9,1,52,28,6,2669,627,1205.1590432228284
926,1,4,0,157,21404,7,10,1,36,24,5,1642,394,136.3312101910828
927,1,2,0,849,482653,94,27,2,112,16,5,2066,499,568.4958775029446
928,1,1,0,216,298947,44,25,2,54,20,4,2845,704,1384.013888888889
929,1,10,3,990,304101,934,17,10,58,30,9,2291,521,307.1727272727273
930,1,83,6,600,1472105,2388,15,29,96,30,7,3319,730,2453.508333333333
931,1,2,2,1349,481221,1520,37,10,231,44,10,3303,778,356.72424017790956
932,1,3,0,778,199086,246,20,1,39,29,7,1655,376,255.89460154241644
933,1,42,13,713,2163362,4503,29,7,198,32,8,2952,705,3034.1683029453015
934,1,36,6,1171,485208,4591,25,2,100,18,5,2450,581,414.3535439795047
935,1,35,17,546,1129490,3239,27,2,68,17,4,2105,434,2068.6630036630036
936,1,56,7,2415,4452976,7577,19,6,123,26,6,2308,505,1843.8824016563144
937,1,47,10,4500,22555923,19777,35,12,58,46,11,3887,846,5012.427333333333
938,1,21,3,1804,9203861,21727,20,3,123,38,8,2594,577,5101.918514412417
939,1,11,6,702,513952,1137,17,3,49,37,8,2234,484,732.1253561253561
940,1,2,6,3505,3350412,149,19,1,110,31,7,2090,472,955.8950071326676
941,1,5,4,174,49162,114,17,3,98,25,5,1973,448,282.5402298850575
942,1,4,0,2611,439421,1381,22,4,118,32,9,2293,510,168.29605515128304
943,1,30,20,2980,6771267,8084,31,4,42,22,6,2597,602,2272.2372483221475
944,1,13,0,1827,301266,809,12,5,150,25,6,3000,703,164.89655172413794
945,1,62,23,1169,485196,4591,25,2,108,21,6,2586,620,415.05218135158253
946,1,5,4,321,1979726,153,13,5,62,24,6,1314,314,6167.370716510904
947,1,5,1,1545,214382,852,27,1,37,25,5,1758,389,138.75857605177993
948,1,109,47,311,1055968,5051,18,11,121,15,5,2215,513,3395.395498392283
949,1,2,0,336,581696,854,31,11,190,46,14,2736,678,1731.2380952380952
950,1,3,0,205,34691,317,8,1,20,22,5,1569,365,169.22439024390243
951,1,2,1,151,110154,46,26,2,67,30,7,2316,524,729.4966887417219
952,1,4,0,343,93010,499,10,2,34,29,6,1379,293,271.1661807580175
953,1,43,9,2697,6706001,7639,32,19,97,43,9,2597,569,2486.466814979607
954,1,7,5,152,39253,438,25,9,112,35,5,1686,394,258.24342105263156
955,1,1,0,850,482665,94,22,1,119,22,5,2392,563,567.8411764705883
956,1,4,0,139,11865,172,8,22,47,28,4,691,139,85.35971223021583
957,1,17,5,3392,11546958,5906,32,8,109,23,6,2453,569,3404.173938679245
958,1,3,1,467,2143025,1656,25,1,68,19,5,2263,510,4588.918629550321
959,1,4,1,575,302044,172,7,20,50,25,6,867,201,525.2939130434783
960,1,4,5,1941,181797,1471,17,2,54,27,5,2700,649,93.66151468315302
961,1,5,9,471,265474,294,24,2,177,29,8,2814,683,563.6390658174098
962,1,3,1,799,315988,699,26,2,99,19,5,2252,522,395.4793491864831
